 id spamicity ev_average evaluated_by "Unnamed: 4" "Unnamed: 5" "Unnamed: 6" "Unnamed: 7" "Unnamed: 8" "Unnamed: 9" "Unnamed: 10" "Unnamed: 11" "Unnamed: 12" "Unnamed: 13" "Unnamed: 14" "Unnamed: 15" "Unnamed: 16" "Unnamed: 17" "Unnamed: 18" "Unnamed: 19" "Unnamed: 20" "Unnamed: 21" "Unnamed: 22" "Unnamed: 23" "Unnamed: 24" "Unnamed: 25" "Unnamed: 26" "Unnamed: 27" "Unnamed: 28" "Unnamed: 29" "Unnamed: 30" "Unnamed: 31" "Unnamed: 32" "Unnamed: 33" "Unnamed: 34" "Unnamed: 35" "Unnamed: 36" "Unnamed: 37" "Unnamed: 38" "Unnamed: 39" "Unnamed: 40" "Unnamed: 41"
1067 28741 0 0.000000 j16:N,j26:N                                      
1068 28790 0 0.000000 j24:N,j58:N                                      
1070 28830 0 0.000000 j12:N,j22:N                                      
1071 28836 0 0.000000 j5:N                                      
1073 28859 0 0.000000 j16:N,j44:N                                      
1075 28903 0 0.000000 j33:N,j43:N                                      
1076 28923 0 0.000000 j12:N,j60:N                                      
1078 28984 0 0.000000 j60:N,j46:N                                      
1079 28991 0 0.000000 j30:N,j58:N                                      
1080 28994 0 0.000000 j10:N,j55:N                                      
1081 28997 0 0.000000 j52:N,j58:N                                      
1084 29054 0 0.000000 j11:N,j40:N                                      
1087 29136 0 0.000000 j8:N,j12:N                                      
1088 29172 0 0.250000 j10:N,j35:B                                      
1090 29180 0 0.000000 j52:N,j58:N                                      
1091 29190 0 0.000000 j36:N,j54:N                                      
1092 29198 0 0.000000 j26:N,j52:N                                      
1093 29205 0 0.000000 j10:N,j35:N                                      
1094 29281 0 0.000000 j28:N                                      
1096 29287 0 0.000000 j20:N                                      
1097 29302 0 0.000000 j10:N,j36:N                                      
1098 29328 0 0.000000 j16:U,j24:N                                      
1100 29392 0 0.000000 j22:N,j48:N                                      
1101 29395 0 0.000000 j6:N,j39:N                                      
1102 29444 0 0.000000 j40:N,j35:N                                      
1103 29463 0 0.000000 j28:N                                      
1104 29494 0 0.000000 j22:N,j36:N                                      
1105 29570 0 0.000000 j60:N,j46:N                                      
1108 29649 0 0.000000 j12:N,j40:N,j35:N                                      
1109 29670 0 0.250000 j28:N,j54:B                                      
1110 29695 0 0.000000 j8:N,j12:N                                      
1111 29697 0 0.000000 j52:N,j55:N                                      
1112 29756 0 0.000000 j9:N,j12:N                                      
1113 29789 0 0.000000 j28:N,j49:N                                      
1114 29887 0 0.000000 j22:N,j39:N                                      
1116 29937 0 0.000000 j60:N,j46:N                                      
1117 29983 0 0.000000 j28:U,j49:N                                      
1118 30032 0 0.000000 j9:N,j12:N                                      
1119 30077 0 0.000000 j26:N,j52:N                                      
1121 30115 0 0.000000 j37:N                                      
1122 30129 0 0.000000 j5:N,j59:N                                      
1123 30208 0 0.000000 j17:N,j34:N                                      
1124 30222 1 0.750000 j10:S,j12:B,j34:S,j37:B                                      
1125 30242 0 0.000000 j30:N,j59:N                                      
1126 30269 0 0.000000 j39:N,j59:N                                      
1127 30280 0 0.000000 j22:U,j37:N                                      
1128 30300 0 0.000000 j11:N,j26:N                                      
1131 30554 0 0.000000 j6:N,j35:N                                      
1133 30657 0 0.000000 j22:N,j40:N,j33:N,j34:N                                      
1135 30681 0 0.000000 j6:N,j9:N,j12:N,j20:N,j13:N,j24:N,j39:N                                      
1136 30746 0 0.000000 j60:N,j46:N                                      
1138 30769 0 0.000000 j8:N,j37:N                                      
1139 30814 0 0.000000 j25:N,j60:N                                      
1140 30827 0 0.000000 j55:N,j58:N                                      
1142 30889 0 0.000000 j8:N,j22:N                                      
1148 31022 0 0.000000 j10:N,j46:N                                      
1149 31049 0 0.000000 j14:N,j17:N                                      
1151 31065 0 0.000000 j8:N,j37:N                                      
1152 31078 0 0.000000 j28:N,j49:N                                      
1157 31171 0 0.250000 j26:N,j55:B                                      
1158 31237 0 0.000000 j6:N,j40:N,j48:U,j49:N                                      
1159 31248 0 0.000000 j26:N                                      
1162 31357 0 0.000000 j39:N,j59:N                                      
1164 31455 0 0.000000 j9:N,j60:N                                      
1167 31498 0 0.000000 j33:N,j43:N                                      
1168 31634 0 0.000000 j23:N,j17:N                                      
1169 31660 0 0.000000 j9:N,j12:N                                      
1170 31663 0 0.000000 j46:N,j58:U                                      
1172 31678 0 0.000000 j9:N,j12:N                                      
1173 31704 0 0.000000 j48:N                                      
1174 31717 0 0.000000 j10:N,j34:N                                      
1175 31763 0 0.000000 j11:N,j40:N                                      
1176 31781 0 0.000000 j6:N,j35:N                                      
1182 31909 0 0.000000 j11:N,j34:U                                      
1184 31959 0 0.000000 j42:N,j52:N                                      
1185 32037 0 0.000000 j16:N,j44:N                                      
1187 32153 0 0.000000 j31:N,j59:N                                      
1188 32175 0 0.000000 j24:N                                      
1189 32189 0 0.000000 j26:N,j19:N                                      
1190 32212 0 0.000000 j25:N,j58:N                                      
1192 32233 0 0.000000 j10:N,j35:N                                      
1193 32238 0 0.000000 j38:N,j59:N                                      
1194 32245 0 0.000000 j8:N,j12:N                                      
1197 32276 0 0.000000 j5:N,j59:N                                      
1199 32361 0 0.000000 j8:N,j12:N                                      
1200 32380 0 0.000000 j16:N,j35:N                                      
1201 32409 0 0.000000 j40:N,j35:N                                      
1202 32452 0 0.000000 j32:U,j44:N                                      
1203 32459 0 0.000000 j17:N,j49:N                                      
1204 32478 0 0.000000 j28:N,j54:N                                      
1206 32596 0 0.000000 j10:N,j46:N                                      
1208 32725 0 0.000000 j11:N,j39:N,j49:N                                      
1210 32775 0 0.000000 j11:N,j35:N                                      
1211 32776 0 0.000000 j39:N                                      
1215 32866 0 0.000000 j25:N,j60:N                                      
1216 33056 0 0.000000 j26:N,j39:N                                      
1217 33072 0 0.000000 j50:N,j54:U                                      
1219 33217 0 0.000000 j8:N,j33:N                                      
1222 33230 0 0.000000 j10:N,j46:N                                      
1223 33241 0 0.000000 j16:N                                      
1224 33246 0 0.000000 j40:N,j35:N                                      
1225 33295 0 0.000000 j8:N,j33:N                                      
1226 33296 0 0.000000 j40:N,j35:N                                      
1227 33316 0 0.000000 j17:N,j50:N                                      
1228 33346 0 0.000000 j25:N,j2:N                                      
1230 33488 0 0.125000 j6:N,j9:N,j35:N,j36:B                                      
1232 33508 0 0.000000 j30:N,j59:N                                      
1233 33533 0 0.000000 j6:N,j37:N                                      
1234 33540 0 0.000000 j17:N,j54:N                                      
1235 33595 0 0.000000 j35:N,j28:N                                      
1236 33649 0 0.000000 j24:N,j26:N                                      
1237 33682 0 0.000000 j24:N,j54:N                                      
1238 33765 0 0.000000 j6:N,j42:N                                      
1240 33817 0 0.000000 j11:N,j37:N                                      
1241 33859 0 0.000000 j34:U,j38:N                                      
1242 33873 0 0.000000 j16:N,j39:N                                      
1243 33895 0 0.000000 j17:N,j54:N                                      
1246 34036 0 0.000000 j25:N,j60:N                                      
1248 34073 0 0.000000 j60:N,j46:N                                      
1249 34093 0 0.000000 j38:N,j49:N                                      
1250 34105 0 0.000000 j11:N,j49:N                                      
1252 34141 0 0.000000 j28:N                                      
1253 34185 0 0.000000 j38:N                                      
1255 34331 0 0.000000 j12:N,j22:N                                      
1257 34348 0 0.300000 j9:N,j20:N,j13:U,j40:S,j35:N,j2:B                                      
1258 34383 0 0.000000 j4:N,j7:U                                      
1259 34400 0 0.000000 j11:N,j34:N                                      
1260 34465 0 0.200000 j9:N,j20:S,j13:N,j46:N,j39:N                                      
1261 34475 0 0.000000 j40:N,j49:N                                      
1263 34618 0 0.000000 j6:N,j26:N                                      
1264 34630 0 0.000000 j9:N,j12:N                                      
1265 34652 0 0.000000 j28:N                                      
1268 34797 0 0.000000 j52:N,j58:N                                      
1270 34850 0 0.000000 j17:N,j54:N                                      
1272 34865 0 0.250000 j12:N,j25:N,j40:B,j37:B                                      
1274 34901 0 0.000000 j30:N,j31:N,j58:N,j59:N                                      
1275 34912 0 0.000000 j11:N,j38:N                                      
1278 34965 1 1.000000 j22:S,j17:S                                      
1279 34966 0 0.000000 j11:N,j39:N                                      
1281 35018 0 0.000000 j11:N,j38:N                                      
1282 35066 1 0.750000 j6:S,j22:B                                      
1289 35225 0 0.000000 j32:N,j36:N                                      
1290 35300 0 0.000000 j60:N,j46:N                                      
1291 35304 0 0.000000 j38:N,j59:N                                      
1292 35308 0 0.000000 j32:N,j48:N                                      
1294 35320 0 0.000000 j38:N,j59:N                                      
1295 35329 0 0.000000 j17:N,j34:N                                      
1296 35357 0 0.000000 j32:N,j40:N                                      
1298 35456 0 0.000000 j10:N,j46:N                                      
1299 35458 0 0.000000 j40:N,j35:N                                      
1300 35459 0 0.000000 j8:U,j22:N,j33:U                                      
1301 35470 0 0.000000 j15:N                                      
1303 35481 0 0.000000 j24:N,j50:N                                      
1304 35515 0 0.000000 j31:N,j58:U                                      
1307 35637 0 0.000000 j35:N,j39:N                                      
1312 35782 0 0.000000 j12:N,j60:N                                      
1313 35783 0 0.000000 j38:N,j59:N                                      
1314 35830 0 0.000000 j24:N,j17:N                                      
1315 35845 0 0.000000 j24:N,j25:N                                      
1317 35860 0 0.000000 j17:N,j34:N                                      
1318 35875 0 0.000000 j30:N                                      
1319 35879 0 0.000000 j42:N,j46:N                                      
1320 35896 0 0.000000 j11:N,j35:N                                      
1322 35960 0 0.000000 j25:N,j60:N                                      
1323 35974 0 0.000000 j58:N,j59:N                                      
1325 36009 0 0.000000 j12:N,j60:N                                      
1326 36036 0 0.000000 j11:N,j38:N                                      
1327 36101 0 0.000000 j20:N,j1:N                                      
1330 36127 0 0.000000 j17:N,j49:N                                      
1332 36174 0 0.250000 j9:N,j13:N,j16:N,j44:B,j52:N,j58:S                                      
1333 36208 0 0.000000 j38:N,j59:N                                      
1334 36235 0 0.000000 j5:N,j25:N                                      
1335 36246 0 0.000000 j6:N,j37:N                                      
1336 36267 0 0.000000 j40:N,j48:N                                      
1337 36278 0 0.000000 j5:N,j25:N                                      
1339 36289 0 0.000000 j20:N,j46:N                                      
1340 36332 0 0.000000 j42:N,j46:N                                      
1341 36354 0 0.000000 j17:N,j54:N                                      
1343 36419 0 0.000000 j11:N,j49:N                                      
1345 36432 0 0.000000 j2:N                                      
1346 36459 0 0.000000 j48:N,j49:N                                      
1349 36575 0 0.000000 j25:U,j2:N                                      
1350 36597 0 0.000000 j9:N,j60:N                                      
1351 36614 0 0.000000 j49:N                                      
1353 36684 0 0.000000 j16:N,j34:U                                      
1357 36760 0 0.166667 j9:N,j20:N,j14:S,j34:N,j36:N,j38:N                                      
1358 36773 0 0.000000 j40:N,j54:N,j48:N                                      
1359 36915 0 0.250000 j17:N,j49:B                                      
1360 36921 0 0.000000 j30:N,j58:N                                      
1364 36996 0 0.000000 j40:N,j35:N                                      
1365 37011 0 0.000000 j30:N,j59:N                                      
1366 37082 0 0.000000 j6:N,j20:N                                      
1369 37147 0 0.000000 j20:N,j34:U                                      
1370 37184 0 0.000000 j20:N,j34:N                                      
1373 37245 0 0.000000 j6:N,j22:N                                      
1374 37261 1 0.750000 j12:S,j58:B                                      
1376 37325 0 0.000000 j16:N,j35:N                                      
1377 37334 0 0.100000 j6:N,j9:N,j10:N,j20:N,j13:N,j34:N,j35:N,j50:B,j44:B,j52:N                                      
1379 37382 0 0.000000 j54:N,j48:N                                      
1381 37450 0 0.000000 j22:N,j28:N                                      
1387 37599 0 0.000000 j12:N,j60:N                                      
1389 37638 0 0.000000 j32:N,j40:N                                      
1391 37664 0 0.000000 j12:N,j22:U                                      
1392 37665 0 0.000000 j5:N,j59:N                                      
1393 37679 0 0.000000 j20:N,j54:N                                      
1395 37724 0 0.000000 j6:N,j42:N                                      
1397 37769 0 0.000000 j11:N,j38:N                                      
1399 37815 0 0.000000 j16:N                                      
1400 37836 0 0.000000 j10:N,j24:N                                      
1401 37848 0 0.000000 j5:N,j25:N                                      
1402 37850 0 0.000000 j32:N,j36:N                                      
1403 37856 0 0.000000 j42:N,j52:N                                      
1404 37873 0 0.000000 j13:N,j28:U                                      
1405 37998 0 0.000000 j11:N,j35:N                                      
1408 38034 0 0.250000 j8:B,j33:N                                      
1410 38097 0 0.000000 j15:N,j55:N                                      
1411 38138 0 0.000000 j10:N,j24:N                                      
1412 38157 0 0.000000 j25:N,j60:N                                      
1414 38180 0 0.000000 j10:N,j52:N                                      
1419 38233 0 0.000000 j8:N,j12:N                                      
1420 38237 0 0.000000 j35:N,j28:N                                      
1421 38294 0 0.000000 j17:N,j54:N                                      
1423 38486 0 0.000000 j60:N,j46:N                                      
1424 38532 0 0.000000 j52:N,j58:N                                      
1427 38625 0 0.000000 j26:N,j36:N                                      
1428 38645 0 0.000000 j6:N,j37:N                                      
1429 38662 0 0.000000 j12:N,j13:N                                      
1431 38733 0 0.000000 j19:N,j34:U                                      
1434 38835 0 0.000000 j52:N,j55:N                                      
1435 38886 0 0.000000 j10:N,j52:N                                      
1438 38989 0 0.000000 j60:N,j46:N                                      
1439 38998 0 0.000000 j6:N,j22:N                                      
1440 39024 0 0.000000 j40:N,j38:N                                      
1441 39087 0 0.000000 j8:N,j15:N,j33:N                                      
1442 39111 0 0.000000 j17:N,j54:N                                      
1445 39157 0 0.000000 j20:N,j26:N                                      
1447 39162 0 0.000000 j26:N,j34:N                                      
1448 39167 0 0.000000 j6:U,j39:N                                      
1450 39217 0 0.000000 j17:N,j54:N                                      
1451 39264 0 0.000000 j15:N,j50:N                                      
1452 39317 0 0.250000 j9:N,j20:N,j13:N,j16:B,j50:S,j39:N                                      
1454 39425 0 0.000000 j26:N,j39:N                                      
1457 39485 0 0.000000 j38:N,j59:N                                      
1458 39522 0 0.000000 j10:N,j35:N                                      
1459 39530 0 0.000000 j20:N,j38:N                                      
1461 39552 0 0.000000 j26:N,j52:N                                      
1462 39554 0 0.000000 j24:N,j32:N                                      
1464 39575 0 0.000000 j24:N,j52:N                                      
1466 39606 1 0.750000 j40:S,j35:B                                      
1467 39611 0 0.000000 j20:N,j34:U                                      
1469 39679 0 0.000000 j60:N,j46:N                                      
1472 39798 0 0.000000 j24:N,j17:N                                      
1474 39879 0 0.000000 j34:N,j44:N                                      
1475 39906 1 1.000000 j5:S,j25:S                                      
1476 39941 0 0.000000 j48:N,j49:N                                      
1477 39981 1 0.750000 j9:N,j13:S,j40:S,j49:S                                      
1480 40034 0 0.000000 j36:N,j54:N                                      
1481 40044 0 0.000000 j22:N,j33:N                                      
1484 40216 0 0.000000 j17:N,j34:N                                      
1486 40228 0 0.000000 j10:N,j16:N                                      
1487 40236 0 0.000000 j16:N,j44:N                                      
1489 40297 0 0.000000 j40:N,j26:N                                      
1492 40331 0 0.000000 j30:N,j59:N                                      
1493 40335 0 0.000000 j16:N,j35:N                                      
1494 40345 0 0.000000 j16:N,j35:N                                      
1496 40378 0 0.000000 j28:N,j48:N                                      
1497 40398 0 0.000000 j14:U,j17:N                                      
1498 40420 0 0.000000 j6:U,j28:N                                      
1499 40432 0 0.000000 j35:N,j39:N                                      
1500 40520 0 0.000000 j28:N,j49:N                                      
1501 40553 0 0.000000 j11:N,j20:N                                      
1502 40557 0 0.000000 j6:N,j10:N                                      
1503 40580 0 0.000000 j32:N,j40:N                                      
1504 40582 0 0.000000 j5:N,j59:N                                      
1505 40583 0 0.000000 j10:N,j13:N                                      
1506 40634 0 0.000000 j11:N,j30:N                                      
1508 40668 1 1.000000 j13:S,j28:U                                      
1509 40675 0 0.250000 j20:B,j28:N                                      
1510 40715 0 0.000000 j28:N,j49:N                                      
1511 40716 0 0.000000 j11:N,j38:N                                      
1513 40772 0 0.000000 j10:N,j35:N                                      
1516 40876 0 0.000000 j8:N,j33:N                                      
1517 40902 0 0.000000 j34:N,j28:N                                      
1518 40908 0 0.000000 j7:U,j16:N                                      
1523 41261 0 0.000000 j8:N,j12:N                                      
1524 41299 0 0.000000 j52:N,j57:N                                      
1525 41312 1 1.000000 j20:S,j38:S                                      
1528 41387 0 0.000000 j24:N,j54:N                                      
1530 41413 0 0.000000 j22:N,j32:N                                      
1531 41507 0 0.000000 j11:N,j35:N                                      
1536 41756 0 0.250000 j10:N,j36:B                                      
1537 41777 0 0.000000 j16:N,j36:N                                      
1539 41836 0 0.000000 j10:N,j46:N                                      
1540 41885 0 0.000000 j44:N,j49:N                                      
1542 41940 0 0.000000 j25:N,j2:N                                      
1547 42027 0 0.000000 j17:N,j54:N                                      
1548 42044 0 0.000000 j24:N,j17:N                                      
1550 42055 0 0.000000 j30:N,j59:N                                      
1554 42233 0 0.000000 j20:N,j1:N                                      
1556 42254 0 0.250000 j4:S,j7:N,j9:S,j10:N,j20:N,j13:N,j16:N,j36:U,j52:N                                      
1558 42275 0 0.000000 j50:N,j38:N                                      
1559 42344 0 0.000000 j12:N,j60:N                                      
1560 42422 0 0.000000 j9:N,j60:N                                      
1563 42464 0 0.000000 j6:N,j9:N,j20:N,j13:N,j36:N,j39:N                                      
1565 42539 0 0.000000 j20:N,j28:N                                      
1566 42541 0 0.000000 j40:N,j49:N                                      
1567 42549 0 0.000000 j22:N,j35:N                                      
1569 42590 0 0.000000 j50:N,j38:N                                      
1571 42603 0 0.000000 j5:N,j59:N                                      
1572 42614 0 0.000000 j16:N,j49:N                                      
1575 42622 0 0.000000 j8:N,j33:N                                      
1577 42645 0 0.000000 j52:N,j38:N                                      
1579 42716 0 0.000000 j32:N,j39:N                                      
1580 42743 0 0.000000 j12:N,j36:N                                      
1582 42748 0 0.000000 j60:N,j46:N                                      
1585 42809 0 0.000000 j33:N,j43:N                                      
1586 42813 0 0.000000 j36:N,j44:N                                      
1587 42814 0 0.000000 j8:N,j33:N                                      
1588 42816 0 0.000000 j24:N,j32:N                                      
1589 42843 0 0.000000 j22:N,j36:N                                      
1591 42938 0 0.000000 j52:N,j58:N                                      
1592 42957 0 0.000000 j37:N                                      
1593 42963 0 0.000000 j16:N,j24:N                                      
1595 43129 0 0.000000 j10:N,j35:N                                      
1596 43136 0 0.000000 j17:N,j44:N                                      
1597 43235 0 0.000000 j6:N,j37:N                                      
1599 43242 0 0.000000 j22:N,j48:N                                      
1601 43263 1 1.000000 j25:S,j60:S                                      
1603 43272 0 0.000000 j24:N,j34:N                                      
1604 43298 0 0.000000 j38:N,j59:N                                      
1607 43363 0 0.000000 j8:N,j33:N                                      
1608 43385 0 0.000000 j24:N,j26:N                                      
1609 43396 0 0.000000 j26:N,j58:N                                      
1611 43421 0 0.000000 j12:N,j60:N                                      
1612 43445 0 0.000000 j28:N,j49:N                                      
1613 43447 0 0.000000 j12:N,j60:N                                      
1615 43482 0 0.000000 j17:N                                      
1616 43505 0 0.000000 j34:N,j57:N                                      
1617 43526 1 0.666667 j8:N,j12:S,j13:S                                      
1620 43710 0 0.000000 j25:N,j58:N                                      
1621 43713 0 0.000000 j44:N,j37:N                                      
1622 43732 0 0.250000 j6:N,j37:B                                      
1626 43765 0 0.000000 j24:N,j58:N                                      
1627 43766 1 1.000000 j48:S,j49:S                                      
1629 43808 0 0.000000 j11:N,j14:N                                      
1630 43834 0 0.000000 j59:N,j2:N                                      
1631 43837 0 0.000000 j12:N,j60:N                                      
1632 43843 1 1.000000 j37:S                                      
1633 43960 0 0.000000 j24:N,j58:N                                      
1636 44067 0 0.000000 j6:N,j38:N                                      
1637 44077 0 0.000000 j22:N,j48:N                                      
1638 44102 0 0.000000 j38:N,j59:N                                      
1639 44110 0 0.000000 j1:N                                      
1640 44122 0 0.000000 j17:N,j55:N                                      
1641 44211 0 0.000000 j26:N,j58:N                                      
1642 44221 0 0.000000 j26:N,j55:N                                      
1644 44338 0 0.000000 j8:N,j33:N                                      
1645 44370 0 0.000000 j10:N,j36:N                                      
1647 44385 0 0.000000 j26:N,j35:N                                      
1648 44386 0 0.000000 j44:N,j37:N                                      
1650 44424 0 0.000000 j23:N,j58:N                                      
1651 44541 0 0.000000 j11:N,j38:N                                      
1654 44613 0 0.000000 j26:N,j52:N                                      
1656 44628 0 0.000000 j36:N,j58:N                                      
1658 44720 0 0.000000 j52:N,j57:N                                      
1663 44848 0 0.000000 j5:N,j25:N                                      
1665 44878 0 0.000000 j28:N,j49:N                                      
1667 44906 1 1.000000 j59:S                                      
1670 44923 0 0.000000 j17:N                                      
1671 44931 0 0.000000 j12:N,j60:N                                      
1673 44965 0 0.000000 j24:N,j50:N                                      
1674 44980 0 0.000000 j30:N,j46:N                                      
1675 45001 0 0.000000 j24:N,j26:N                                      
1676 45010 0 0.000000 j10:N,j46:N                                      
1679 45165 0 0.000000 j8:N,j12:N                                      
1680 45171 1 1.000000 j32:S,j36:S                                      
1683 45228 0 0.000000 j8:N,j12:N                                      
1685 45257 0 0.000000 j11:N,j38:N                                      
1686 45332 0 0.000000 j50:U,j54:N                                      
1687 45372 0 0.125000 j9:U,j11:N,j20:N,j16:U,j40:B,j36:N                                      
1688 45404 0 0.000000 j16:N,j17:N                                      
1689 45405 0 0.000000 j24:N,j32:N                                      
1690 45439 0 0.000000 j30:N,j59:N                                      
1692 45516 0 0.000000 j37:N                                      
1693 45517 0 0.000000 j28:U,j49:N                                      
1696 45605 0 0.000000 j40:N,j48:U                                      
1697 45632 0 0.000000 j8:N,j12:N                                      
1698 45644 0 0.000000 j44:N,j49:N                                      
1699 45715 0 0.000000 j22:N,j36:N                                      
1700 45727 0 0.000000 j28:N,j49:N                                      
1701 45734 0 0.000000 j10:N,j35:N                                      
1702 45737 0 0.000000 j52:N,j57:N                                      
1708 46017 0 0.000000 j25:N,j49:N,j58:N                                      
1710 46071 0 0.000000 j39:N,j48:N                                      
1711 46087 0 0.000000 j42:N,j46:N                                      
1712 46101 0 0.000000 j52:N,j58:N                                      
1713 46111 0 0.000000 j10:N,j16:N                                      
1714 46169 0 0.000000 j20:N,j36:N                                      
1715 46205 0 0.000000 j39:N,j59:N                                      
1716 46224 0 0.000000 j6:N,j22:N                                      
1721 46359 0 0.000000 j30:N,j31:N                                      
1722 46366 1 0.750000 j10:B,j36:S                                      
1723 46394 0 0.000000 j11:N,j38:N                                      
1729 46555 0 0.000000 j6:N,j22:N                                      
1730 46666 0 0.000000 j32:N,j38:N                                      
1731 46670 0 0.000000 j9:N,j60:N                                      
1732 46737 0 0.000000 j28:U,j49:N                                      
1733 46741 0 0.000000 j10:N,j46:N                                      
1735 46744 0 0.000000 j60:N,j46:N                                      
1736 46774 0 0.000000 j17:N,j54:N                                      
1740 46900 0 0.000000 j36:N,j44:N                                      
1741 46967 0 0.333333 j6:S,j9:N,j10:B,j20:S,j13:N,j16:N,j42:N,j36:B,j39:N                                      
1742 46990 0 0.000000 j5:N,j25:N                                      
1743 47024 0 0.000000 j28:N                                      
1744 47052 0 0.000000 j7:N,j38:N                                      
1749 47194 0 0.000000 j32:N,j38:N                                      
1750 47197 0 0.000000 j40:N,j48:U                                      
1751 47249 0 0.000000 j26:N,j55:N                                      
1754 47305 0 0.000000 j13:N,j58:N                                      
1755 47343 0 0.000000 j30:N,j59:N                                      
1757 47356 0 0.250000 j12:B,j39:N                                      
1759 47389 0 0.000000 j26:N,j39:N                                      
1760 47412 0 0.000000 j24:N,j50:N                                      
1761 47424 0 0.000000 j38:N,j59:N                                      
1762 47481 0 0.000000 j22:N,j36:N                                      
1764 47509 0 0.000000 j59:N                                      
1766 47550 0 0.000000 j52:N,j58:N                                      
1769 47597 0 0.000000 j48:N,j49:N                                      
1770 47626 0 0.000000 j25:N,j60:N                                      
1773 47791 0 0.000000 j60:N,j46:N                                      
1774 47797 0 0.000000 j32:U,j44:N                                      
1775 47811 0 0.000000 j58:N                                      
1777 47856 0 0.000000 j60:N,j46:N                                      
1778 47859 0 0.000000 j9:N,j60:N                                      
1780 47907 0 0.000000 j25:N,j34:N                                      
1782 47979 0 0.000000 j16:N,j54:N                                      
1783 48006 0 0.000000 j12:N,j60:N                                      
1784 48023 0 0.000000 j35:N,j39:N                                      
1785 48060 0 0.000000 j60:N,j46:N                                      
1788 48114 0 0.000000 j17:N,j54:N                                      
1790 48139 0 0.000000 j39:N,j59:N                                      
1793 48226 0 0.000000 j24:N,j17:N                                      
1794 48230 0 0.000000 j17:N,j54:N                                      
1795 48243 0 0.000000 j35:N,j39:N                                      
1797 48264 0 0.000000 j34:N,j38:N                                      
1799 48315 0 0.000000 j22:N,j17:N                                      
1800 48362 0 0.000000 j22:N,j39:N                                      
1801 48378 0 0.000000 j7:N,j44:N                                      
1803 48573 1 1.000000 j50:S,j54:U                                      
1804 48588 0 0.000000 j60:N,j46:N                                      
1805 48594 1 1.000000 j26:U,j36:S                                      
1806 48606 0 0.000000 j28:N,j54:N                                      
1809 48627 0 0.000000 j5:N,j59:N                                      
1810 48637 0 0.000000 j15:N,j25:N                                      
1812 48695 0 0.000000 j31:N,j59:N                                      
1814 48755 0 0.000000 j12:N,j60:N                                      
1820 48915 0 0.083333 j9:N,j10:N,j13:N,j19:B,j36:N,j52:N                                      
1821 48928 0 0.000000 j60:N,j46:N                                      
1824 49022 0 0.000000 j26:N,j36:N                                      
1825 49060 0 0.000000 j7:N,j52:N                                      
1826 49074 0 0.000000 j44:N,j49:N                                      
1827 49162 0 0.000000 j11:N,j35:N                                      
1828 49196 0 0.000000 j25:N,j58:U                                      
1830 49248 0 0.000000 j16:N,j54:N                                      
1831 49254 0 0.000000 j34:N,j28:N                                      
1833 49301 0 0.250000 j9:N,j11:N,j20:N,j14:S,j16:B,j36:B,j52:N,j39:N                                      
1834 49310 0 0.000000 j11:N,j20:N                                      
1835 49331 0 0.000000 j13:N,j28:N                                      
1836 49381 0 0.000000 j59:N                                      
1837 49383 0 0.000000 j60:N,j46:N                                      
1842 49602 0 0.000000 j14:N,j17:N                                      
1843 49759 0 0.333333 j12:N,j50:N,j59:S                                      
1844 49796 0 0.000000 j22:N,j32:N                                      
1845 49806 0 0.000000 j37:N,j54:N                                      
1846 49824 0 0.000000 j22:N,j35:N                                      
1847 49828 0 0.000000 j34:N                                      
1848 49833 0 0.000000 j26:N,j58:U                                      
1849 49872 0 0.000000 j6:N,j26:N                                      
1852 49916 0 0.000000 j8:N,j15:N,j33:N                                      
1853 49929 0 0.000000 j10:N,j34:U                                      
1854 49949 0 0.000000 j36:N,j44:N                                      
1855 49972 1 0.700000 j10:S,j12:B,j22:S,j38:B,j59:B                                      
1856 49978 0 0.000000 j37:N                                      
1858 49996 0 0.000000 j44:N,j49:N                                      
1859 50012 0 0.000000 j16:N                                      
1860 50035 0 0.000000 j8:N,j33:N                                      
1861 50040 0 0.000000 j20:N,j34:N                                      
1862 50066 0 0.000000 j11:N,j34:N                                      
1864 50158 0 0.000000 j23:N,j46:N                                      
1865 50187 0 0.000000 j25:N,j60:N                                      
1866 50288 0 0.000000 j59:N                                      
1867 50289 0 0.166667 j8:N,j9:N,j20:N,j13:N,j30:N,j37:S                                      
1868 50290 0 0.000000 j5:N,j25:N                                      
1870 50311 0 0.000000 j58:U,j59:N                                      
1871 50372 0 0.000000 j9:N,j10:N                                      
1872 50384 0 0.000000 j24:N,j52:N                                      
1874 50496 0 0.000000 j40:N,j49:N                                      
1875 50527 0 0.000000 j11:N,j28:N                                      
1876 50536 0 0.000000 j60:N,j46:N                                      
1878 50620 0 0.000000 j11:N,j40:N                                      
1880 50642 0 0.000000 j48:N,j49:N                                      
1882 50671 0 0.000000 j12:U,j58:N                                      
1884 50755 0 0.000000 j22:N,j38:N                                      
1885 50776 0 0.166667 j9:N,j10:N,j12:N,j20:N,j16:B,j34:B,j28:B,j52:N,j39:N                                      
1887 50841 0 0.000000 j25:N,j2:N                                      
1888 50890 0 0.000000 j11:N,j49:N                                      
1890 50918 0 0.000000 j22:N,j55:N                                      
1891 50931 0 0.000000 j11:N,j38:N                                      
1893 50954 0 0.000000 j17:N,j49:U                                      
1895 50988 0 0.000000 j11:N,j49:N                                      
